Emma-Heintz-Strasse	23	07745	11.5715040892934	50.9125054032683	7
Emma-Heintz-Strasse	25	07745	11.5715033553594	50.9124474210248	7
Emma-Heintz-Strasse	27	07745	11.5715034400588	50.9124009567893	7
Emma-Heintz-Strasse	29	07745	11.5715111430874	50.9123563632255	7
Emma-Heintz-Strasse	31	07745	11.571488966965	50.9121244251471	7
Emma-Heintz-Strasse	33	07745	11.5714897032884	50.9119286800373	7
Emma-Heintz-Strasse	35	07745	11.5714835705156	50.9118872988146	7
Emma-Heintz-Strasse	37	07745	11.5714820436419	50.9118243067424	7
Emma-Heintz-Strasse	41	07745	11.5714718828529	50.9117275470203	7
Emma-Heintz-Strasse	43	07745	11.5714687279435	50.9116300956721	7
Emma-Heintz-Strasse	45	07745	11.5714527939971	50.9115876717564	7
Emma-Heintz-Strasse	47	07745	11.571434261607	50.9115169496829	7
Emma-Heintz-Strasse	49	07745	11.5714199048564	50.9114715471666	7
Emma-Heintz-Strasse	51	07745	11.5714038915931	50.9114300308494	7
Emma-Heintz-Strasse	53	07745	11.5713650754441	50.9113236984856	7
Emma-Heintz-Strasse	55	07745	11.5713456563574	50.9112799224069	7
Emma-Heintz-Strasse	57	07745	11.5713296883613	50.9112288328733	7
Emma-Heintz-Strasse	59	07745	11.5713083225659	50.9111818315616	7
Emma-Heintz-Strasse	61	07745	11.5712620710779	50.9110759850668	7
Emma-Heintz-Strasse	63	07745	11.571232544003	50.9110351922434	7
Emma-Heintz-Strasse	65	07745	11.5711980839541	50.9109834685823	7
Emma-Heintz-Strasse	67	07745	11.5711755010199	50.9109467283115	7
Emma-Heintz-Strasse	69	07745	11.5711265057955	50.9108642200249	7
Emma-Heintz-Strasse	71	07745	11.5710994817714	50.9108218362882	7
Emma-Heintz-Strasse	73	07745	11.5710725797243	50.9107754618401	7
Emma-Heintz-Strasse	75	07745	11.571043566433	50.9107313988249	7
Emma-Heintz-Strasse	8a	07745	11.5710342709298	50.9130913025357	7
Emma-Heintz-Strasse	8b	07745	11.571050975887	50.9130476357196	7
Emma-Heintz-Strasse	8c	07745	11.5710657361426	50.9130005259908	7
Emma-Heintz-Strasse	10a	07745	11.5710785548641	50.9129415400881	7
Emma-Heintz-Strasse	10b	07745	11.5710523889791	50.9128936555773	7
Emma-Heintz-Strasse	10c	07745	11.5711100711813	50.9128532624645	7
Emma-Heintz-Strasse	14a	07745	11.5711081925295	50.9127111392977	7
Emma-Heintz-Strasse	14b	07745	11.5711577628017	50.9126632201701	7
Emma-Heintz-Strasse	16a	07745	11.5711269564243	50.912612507567	7
Emma-Heintz-Strasse	16b	07745	11.57116958316	50.9125595654766	7
Emma-Heintz-Strasse	18a	07745	11.5711369194499	50.9124579340774	7
Emma-Heintz-Strasse	18b	07745	11.5711744799207	50.9124084091852	7
Emma-Heintz-Strasse	20a	07745	11.5711393845076	50.9123508093003	7
Emma-Heintz-Strasse	20b	07745	11.5711729516408	50.9123037685129	7
Emma-Heintz-Strasse	24	07745	11.5708663166243	50.9119313507559	7
Emma-Heintz-Strasse	26	07745	11.5711669548971	50.9116648485693	7
Emma-Heintz-Strasse	28	07745	11.5710914692054	50.9114865789991	7
Emma-Heintz-Strasse	30	07745	11.5710192159552	50.9113000962214	7
Emma-Heintz-Strasse	2a	07745	11.5707805803942	50.9136363908474	7
Emma-Heintz-Strasse	2b	07745	11.5708047506182	50.9135809004935	7
Emma-Heintz-Strasse	2c	07745	11.5708289143619	50.9135338524981	7
Emma-Heintz-Strasse	4a	07745	11.5708501953325	50.913486395476	7
Emma-Heintz-Strasse	4b	07745	11.5708744952565	50.9134404190969	7
Emma-Heintz-Strasse	4c	07745	11.5709026053962	50.9133905394816	7
Am Knollen	1	07745	11.5725478786949	50.9149793400942	7
Am Knollen	3	07745	11.5727000327142	50.9147626391304	7
Am Knollen	5	07745	11.5727306509618	50.9147217967628	7
Am Knollen	7	07745	11.572756674216	50.9146874007468	7
Am Knollen	9	07745	11.572781985414	50.9146531189818	7
Am Knollen	11	07745	11.5728092792629	50.914619716393	7
Am Knollen	13	07745	11.5728369563573	50.9145739372418	7
Am Knollen	15	07745	11.5728719493402	50.914528930894	7
Am Knollen	17	07745	11.572908067341	50.9144806206641	7
Am Knollen	19	07745	11.5729616310891	50.9143406406132	7
Am Knollen	22	07745	11.5731576174773	50.9150946640766	7
Am Knollen	23	07745	11.5731456712692	50.9151400063116	7
Am Knollen	24	07745	11.5731339166185	50.9151846121401	7
Am Knollen	25	07745	11.5731211751896	50.9152329448311	7
Am Knollen	26	07745	11.5736001376377	50.9151025369515	7
Am Knollen	27	07745	11.5735875243643	50.91514311259	7
Am Knollen	28	07745	11.573572493803	50.9151914729404	7
Am Knollen	29	07745	11.5735569652418	50.9152414225387	7
Am Knollen	30	07745	11.5735421544661	50.91528906456	7
Am Knollen	31	07745	11.5740159718931	50.9151575491991	7
Am Knollen	32	07745	11.5739989650973	50.9152043652742	7
Am Knollen	33	07745	11.5739815757119	50.9152557104459	7
Am Knollen	34	07745	11.5739623157078	50.9153079117518	7
Am Knollen	35	07745	11.5739414096781	50.9153628487255	7
Am Knollen	36	07745	11.5741151309685	50.915377232572	7
Am Knollen	37	07745	11.5743853191398	50.9152944828523	7
Am Knollen	38	07745	11.5743318209933	50.9154588331606	7
Am Knollen	39	07745	11.5740368905294	50.9148329385428	7
Am Knollen	40	07745	11.5736446891241	50.914600723449	7
Am Knollen	41	07745	11.5736282960724	50.9146488271498	7
Am Knollen	43	07745	11.5735976195941	50.9147475771534	7
Am Knollen	44	07745	11.5735899021731	50.9147908044414	7
Am Knollen	45	07745	11.5735724106659	50.9148424008781	7
Am Knollen	46	07745	11.5735622035267	50.914884207802	7
Am Knollen	47	07745	11.5732819884733	50.9145483338203	7
Am Knollen	48	07745	11.5732563882711	50.9145987410381	7
Am Knollen	49	07745	11.5732316856779	50.9146473896666	7
Am Knollen	50	07745	11.5732089521129	50.9146921801727	7
Am Knollen	51	07745	11.5731867397465	50.9147359478215	7
Am Knollen	52	07745	11.5731609076468	50.9147868126137	7
Am Knollen	53	07745	11.573135509697	50.9148368430005	7
Am Knollen	4	07745	11.5723667874689	50.9148248147647	7
Am Knollen	6	07745	11.572445224428	50.9147107228835	7
Am Knollen	8	07745	11.5725038290891	50.9146292084344	7
Am Knollen	10	07745	11.5725699597372	50.9144453987804	7
Am Knollen	12	07745	11.5726086448197	50.9143856266508	7
Kirschgarten	1	07745	11.5766832484776	50.9161365826325	7
Kirschgarten	2	07745	11.5764179279729	50.9158725690575	7
Kirschgarten	3	07745	11.576736519668	50.9159607351073	7
Kirschgarten	4	07745	11.5762656774954	50.9158034129468	7
Kirschgarten	5	07745	11.5765836888366	50.915812648685	7
Kirschgarten	6	07745	11.5760951990747	50.9156949083042	7
Kirschgarten	7	07745	11.5763445694284	50.9156602417752	7
Kirschgarten	8	07745	11.5759571243288	50.9156040765614	7
Kirschgarten	9	07745	11.5762031343337	50.9155702301398	7
Kirschgarten	10	07745	11.5758048432172	50.9154892052937	7
Kirschgarten	11	07745	11.5760911023775	50.9155042237315	7
Kirschgarten	12	07745	11.5759283199602	50.9154056367503	7
Burgauer Weg	10	07745	11.5788235757355	50.915624024758	7
Burgauer Weg	11	07745	11.5784899446896	50.9153567642466	7
Burgauer Weg	17	07745	11.5776866313103	50.9146455906432	7
Lützowstrasse	1	07745	11.5641366416197	50.9141950576545	8
Lützowstrasse	3	07745	11.5643268972415	50.914010339752	8
Lützowstrasse	5	07745	11.5646011595458	50.9139934098122	8
Lützowstrasse	7	07745	11.5658979229507	50.9138377479305	8
Lützowstrasse	9	07745	11.566199828744	50.9135325113194	8
Lützowstrasse	11	07745	11.5664175057862	50.9134501245723	8
Lützowstrasse	14	07745	11.5652247659204	50.913577653002	8
Lützowstrasse	16	07745	11.5653582599124	50.9135833462687	8
Lützowstrasse	18	07745	11.5656558340099	50.9135481779543	8
Lützowstrasse	20	07745	11.565822723727	50.9135208024473	8
Lützowstrasse	21	07745	11.5673090304903	50.9134546038097	8
Lützowstrasse	22	07745	11.5660019482893	50.9134603647446	8
Lützowstrasse	24	07745	11.5662149946503	50.9133882568576	8
Lützowstrasse	25	07745	11.5679609611658	50.9134193316406	8
Lützowstrasse	32	07745	11.5679346678594	50.9129334916667	8
Lützowstrasse	2	07745	11.5639618766268	50.9140399425012	8
Lützowstrasse	4	07745	11.5642474446377	50.9139597276856	8
Lützowstrasse	6	07745	11.5643310637952	50.9137992752296	8
Lützowstrasse	8	07745	11.5645319557045	50.9138349776377	8
Lützowstrasse	10	07745	11.5646253003296	50.9137767253858	8
Am Herrenberge	2	07745	11.561464539525	50.9149568541178	8
Am Herrenberge	4	07745	11.5613954796668	50.914920009621	8
Am Herrenberge	6	07745	11.5612903373644	50.9148583651216	8
Am Herrenberge	10	07745	11.5608016732857	50.9147322198472	8
Am Herrenberge	18	07745	11.5596958378239	50.9147187495617	8
Am Herrenberge	22	07745	11.5592651657495	50.9143409434715	8
Am Herrenberge	24	07745	11.5585829880156	50.9145717634559	8
Am Herrenberge	26	07745	11.5585027784004	50.9145188386354	8
Am Herrenberge	32	07745	11.5578916545264	50.914137684646	8
Am Herrenberge	3	07745	11.5601821820561	50.9139307419763	8
Am Herrenberge	7	07745	11.559601297904	50.9134828753117	8
Am Herrenberge	9	07745	11.5589267931673	50.9135514912186	8
Am Herrenberge	11	07745	11.5588405722469	50.9139618877287	8
Am Herrenberge	27	07745	11.5579991866216	50.9138913702512	8
Am Hirschberge	1	07745	11.5619126576527	50.9148745573919	8
Am Hirschberge	2a	07745	11.5622580787524	50.9150293661186	8
Am Hirschberge	2	07745	11.5622090936055	50.9148834877932	8
Am Hirschberge	3	07745	11.5619840979981	50.9151353913753	8
Am Hirschberge	5	07745	11.5620680629807	50.9152928845045	8
Am Hirschberge	6	07745	11.5622607981937	50.9152864074322	8
Am Hirschberge	12	07745	11.5626135367328	50.9156170146756	8
Am Hirschberge	14	07745	11.5628944430584	50.9157932347905	8
Am Hirschberge	15a	07745	11.5620357197517	50.9161698321256	8
Hermann-Löns-Strasse	68	07745	11.5735871948676	50.9089860653578	7
Hermann-Löns-Strasse	70	07745	11.5738581002009	50.908901400816	7
Hermann-Löns-Strasse	72	07745	11.5741364561946	50.9088179704752	7
Hermann-Löns-Strasse	80	07745	11.5746304965197	50.9085673204623	47
Hermann-Löns-Strasse	82a	07745	11.5751989500956	50.9081793722753	47
Hermann-Löns-Strasse	82	07745	11.5747077626891	50.9085736116993	47
Hermann-Löns-Strasse	15	07745	11.5720329304494	50.9135585224958	7
Hermann-Löns-Strasse	17	07745	11.5720895873288	50.9135048582609	7
Hermann-Löns-Strasse	19	07745	11.5721454840729	50.9134518923655	7
Hermann-Löns-Strasse	21	07745	11.5722010076333	50.9133992936304	7
Hermann-Löns-Strasse	23	07745	11.5723354314797	50.9132629085625	7
Hermann-Löns-Strasse	25	07745	11.5723771951382	50.9132129201952	7
Hermann-Löns-Strasse	27	07745	11.5724215175645	50.913159884881	7
Hermann-Löns-Strasse	29	07745	11.572474437034	50.9130965525258	7
Hermann-Löns-Strasse	31	07745	11.5725187450208	50.9130435171213	7
Hermann-Löns-Strasse	33	07745	11.5725574461284	50.9129971940274	7
Hermann-Löns-Strasse	35	07745	11.5726724892433	50.9128357211337	7
Hermann-Löns-Strasse	37	07745	11.5727065053128	50.9127714656409	7
Hermann-Löns-Strasse	39	07745	11.5727353989062	50.9127169355845	7
Hermann-Löns-Strasse	41	07745	11.5727622817328	50.9126661556099	7
Hermann-Löns-Strasse	43a	07745	11.5731705502378	50.9124314286107	7
Hermann-Löns-Strasse	43b	07745	11.5731691701672	50.9123614525938	7
Hermann-Löns-Strasse	43c	07745	11.5731560463961	50.9120761662935	7
Hermann-Löns-Strasse	43d	07745	11.5731552942063	50.9120090600795	7
Hermann-Löns-Strasse	43e	07745	11.5731455823554	50.9117293982634	7
Hermann-Löns-Strasse	43f	07745	11.5731441690147	50.9116708562245	7
Hermann-Löns-Strasse	51	07745	11.5727578056599	50.9119113803144	7
Hermann-Löns-Strasse	53	07745	11.5726917453786	50.9116304289218	7
Hermann-Löns-Strasse	59	07745	11.5726113475214	50.9112371586776	7
Hermann-Löns-Strasse	61	07745	11.5725434613126	50.9110871525143	7
Hermann-Löns-Strasse	63	07745	11.5724255165246	50.9108310359878	7
Hermann-Löns-Strasse	65	07745	11.5723998965953	50.9106661185416	7
Hermann-Löns-Strasse	69	07745	11.5724130467461	50.9102419628997	7
Hermann-Löns-Strasse	71	07745	11.5725340445912	50.9100645382528	7
Hermann-Löns-Strasse	73	07745	11.5727258384865	50.9099285151676	7
Hermann-Löns-Strasse	75	07745	11.5729307523744	50.909814508992	7
Hermann-Löns-Strasse	77	07745	11.5735721086633	50.9093098739745	7
Hermann-Löns-Strasse	24	07745	11.5720245549366	50.9131605728927	7
Hermann-Löns-Strasse	26	07745	11.572109314404	50.913059621061	7
Hermann-Löns-Strasse	28	07745	11.5720554391353	50.9129009082242	7
Hermann-Löns-Strasse	30	07745	11.5721570632599	50.9127749295449	7
Hermann-Löns-Strasse	32	07745	11.5723825919526	50.9126949696565	7
Hermann-Löns-Strasse	34	07745	11.5724440258616	50.9125899051863	7
Hermann-Löns-Strasse	36a	07745	11.5720215062853	50.9122228380894	7
Hermann-Löns-Strasse	36	07745	11.5725141937077	50.9123331566163	7
Hermann-Löns-Strasse	46	07745	11.5721710287705	50.9118373333476	7
Hermann-Löns-Strasse	52	07745	11.572310217171	50.9112664949047	7
Hermann-Löns-Strasse	54	07745	11.5722041781483	50.9110239053179	7
Hermann-Löns-Strasse	56	07745	11.5721499408354	50.9108446354491	7
Hermann-Löns-Strasse	58	07745	11.5720998015583	50.9106106999636	7
Hermann-Löns-Strasse	60	07745	11.5720590556718	50.910414838616	7
Hermann-Löns-Strasse	62	07745	11.5721103332411	50.9102456154311	7
Hermann-Löns-Strasse	64	07745	11.57262635557	50.9096565954168	7
Hermann-Löns-Strasse	66	07745	11.5730324055789	50.9094593332397	7
Hermann-Löns-Strasse	3	07745	11.5709232039798	50.9142130772478	7
Hermann-Löns-Strasse	5	07745	11.571099226992	50.9142485105926	7
Hermann-Löns-Strasse	7	07745	11.5712859728191	50.9142884685246	7
Hermann-Löns-Strasse	9	07745	11.5718307277583	50.9137967300647	7
Hermann-Löns-Strasse	11	07745	11.5718835600184	50.9137570569101	7
Hermann-Löns-Strasse	13a	07745	11.5726300008772	50.9139307589963	7
Hermann-Löns-Strasse	13b	07745	11.5727124135005	50.9139605442683	7
Hermann-Löns-Strasse	13	07745	11.5719284170587	50.9137166028672	7
Hermann-Löns-Strasse	20	07745	11.571396416113	50.9136522609626	7
Hermann-Löns-Strasse	22	07745	11.5717163031081	50.913427812338	7
Hermann-Löns-Strasse	8	07745	11.5701824399099	50.9143881585874	7
Hermann-Löns-Strasse	10	07745	11.5703519283427	50.9141537619293	7
Hermann-Löns-Strasse	12	07745	11.5705285765982	50.9140300860149	7
Hermann-Löns-Strasse	14	07745	11.5706802777781	50.9138122803155	7
Hermann-Löns-Strasse	85	07745	11.5747720166305	50.908865157266	47
Hermann-Löns-Strasse	87	07745	11.574929229558	50.9087392164185	47
Hermann-Löns-Strasse	89	07745	11.5750974990013	50.9086230956501	47
Hermann-Löns-Strasse	91	07745	11.5752532636482	50.9085077112752	47
Hermann-Löns-Strasse	93	07745	11.5754078776679	50.9083936978443	47
Hermann-Löns-Strasse	95	07745	11.5755604903588	50.9082745351894	47
Hermann-Löns-Strasse	99	07745	11.5760679488645	50.9078619611229	47
Hermann-Löns-Strasse	101	07745	11.5761739309475	50.9077150166606	47
Hermann-Löns-Strasse	103	07745	11.5762661291172	50.90758680939	47
Hermann-Löns-Strasse	84	07745	11.575786904207	50.9076933680135	47
Magdelstieg	115a	07745	11.5644158109187	50.9208902555539	9
Magdelstieg	117a	07745	11.5643005818286	50.9208765644488	9
Magdelstieg	119a	07745	11.5639608439319	50.9208631823154	9
Magdelstieg	121a	07745	11.5636708020226	50.9208541045635	9
Magdelstieg	123a	07745	11.5631109557698	50.9207824352936	9
Magdelstieg	127a	07745	11.5626921941856	50.9209467128706	9
Magdelstieg	129a	07745	11.5623940692737	50.9208818326708	9
Magdelstieg	133a	07745	11.5620074404655	50.9206173970514	9
Magdelstieg	135a	07745	11.5617927270886	50.920439629295	9
Magdelstieg	137a	07745	11.561445578714	50.9204092566022	9
Hermann-Löns-Strasse	7a	07745	11.5717709084851	50.9138416362233	7
Ziegenhainer Oberweg	3	07749	11.6231185717113	50.9200747016363	39
Hermann-Löns-Strasse	2	07745	11.5700063034059	50.9147618340723	7
Friedenstrasse	6	07743	11.5947839959072	50.9449751112694	26
Hugo-Schrade-Strasse	41	07745	11.5816040105706	50.8953139215668	68
Wöllnitzer Strasse	33	07749	11.5904961897525	50.9149050005284	44
Wöllnitzer Strasse	40	07749	11.5903309571983	50.9155155886099	44
Wöllnitzer Strasse	42	07749	11.5901945442461	50.9151272983581	44
Wöllnitzer Strasse	54	07749	11.5884904473321	50.9099423801517	60
Wöllnitzer Strasse	56	07749	11.5885654919504	50.9098377847486	60
Wöllnitzer Strasse	60	07749	11.5887230203066	50.9094500725955	60
Am Windknollen	1	07751	11.5622551703889	50.9501938374131	86
Am Windknollen	2	07751	11.5619922038352	50.9499791337397	86
Am Windknollen	3	07751	11.5628010404429	50.9500143472433	86
Am Windknollen	5	07751	11.5633082633273	50.9498397538646	86
Falkenweg	12	07751	11.5609019036616	50.9515707342496	86
Falkenweg	14	07751	11.5609795722862	50.9515392675523	86
Falkenweg	16	07751	11.5611909418301	50.9514559953008	86
Falkenweg	18	07751	11.5612635631817	50.9514285365631	86
Falkenweg	20	07751	11.5614508605807	50.9513505579821	86
Falkenweg	22	07751	11.5615265159	50.9513151911303	86
Falkenweg	24	07751	11.561714750605	50.9512297457671	86
Falkenweg	26	07751	11.5618050763329	50.9511929684888	86
Falkenweg	28	07751	11.5619556607079	50.9511115526066	86
Falkenweg	30	07751	11.5620331161931	50.9510798956446	86
Falkenweg	32	07751	11.5621795533005	50.9509747868741	86
Falkenweg	34	07751	11.5622570802353	50.9509430581196	86
Closewitzer Weg	23	07751	11.5620606531985	50.950702217255	86
Closewitzer Weg	21	07751	11.5619586118761	50.9506121787265	86
Closewitzer Weg	17	07751	11.561773979164	50.9504537658819	86
Closewitzer Weg	15	07751	11.561644573011	50.9504062414968	86
Closewitzer Weg	13	07751	11.5615598857264	50.9503352794152	86
Closewitzer Weg	9	07751	11.5613415285672	50.9502027087444	86
Closewitzer Weg	11	07751	11.5614236758335	50.9502698141648	86
Vor dem Grünlaube	4	07751	11.5610830252279	50.9492580256749	86
Vor dem Grünlaube	6	07751	11.561265729054	50.949448863342	86
Vor dem Grünlaube	8	07751	11.561354379261	50.9495909466553	86
Mühlenweg	39	07751	11.564024092458	50.9483256057739	86
Closewitzer Weg	19	07751	11.561883677978	50.9505420534302	86
Geraer Strasse	46	07745	11.5922191583605	50.8964297333954	32
Geraer Strasse	48	07745	11.5928203136293	50.8964592769167	32
Geraer Strasse	50	07745	11.5930685347618	50.8965018259295	32
Geraer Strasse	52	07745	11.5932547146606	50.896537171594	32
Geraer Strasse	54	07745	11.5933547737286	50.8965613460707	32
Geraer Strasse	56	07745	11.5936414846646	50.8966137588855	32
Geraer Strasse	58	07745	11.5957920002735	50.8963816850661	32
Geraer Strasse	60	07745	11.596020794905	50.8962657235911	32
Geraer Strasse	62	07745	11.5960949208071	50.896195364298	32
Brunnengasse	2	07745	11.5940692811107	50.896673975603	32
Brunnengasse	4	07745	11.5940677447182	50.896462197005	32
Brunnengasse	6	07745	11.5937142803176	50.8962829854034	32
Brunnengasse	1	07745	11.5949135222692	50.8965241489657	32
Brunnengasse	3	07745	11.594695412255	50.8965238578274	32
Brunnengasse	5	07745	11.5945611598849	50.8964999118543	32
Brunnengasse	7	07745	11.594365799166	50.8964520798002	32
Brunnengasse	11	07745	11.5940528533137	50.8963166374861	32
Brunnengasse	13	07745	11.5940741389461	50.896164365406	32
Brunnengasse	15	07745	11.5935189696586	50.8960354604193	32
Schloßberggasse	7	07745	11.5940969747121	50.8956759419598	32
Schloßberggasse	9	07745	11.5937217496841	50.8958363419205	32
Geleitstrasse	3	07745	11.59127137071	50.8963104101459	32
Geleitstrasse	5	07745	11.5910317837659	50.8961980241357	32
Geleitstrasse	7	07745	11.5909439653141	50.8961596301758	32
Geleitstrasse	2	07745	11.5915991012701	50.8966653761985	32
Geleitstrasse	4	07745	11.5913109902905	50.8965296230951	32
Geleitstrasse	6	07745	11.5911530985313	50.8964600798652	32
Geleitstrasse	10	07745	11.5907469019747	50.8962706340728	32
Geleitstrasse	12	07745	11.5905729272402	50.896213465694	32
Geraer Strasse	44	07745	11.5912051804249	50.8968664285951	32
Grenzstrasse	4	07745	11.5913613022569	50.8955932155953	32
Grenzstrasse	6	07745	11.5912949894158	50.8953808410791	32
Grenzstrasse	8	07745	11.5912716223837	50.8952718564518	32
Grenzstrasse	10	07745	11.5912535017255	50.8951448130723	32
Schloßberggasse	1	07745	11.5952972521547	50.8957439774094	32
Schloßberggasse	2	07745	11.5948804153368	50.8958496662577	32
Geraer Strasse	64	07745	11.5964171227208	50.8959239150639	32
Keßlerstrasse	1	07745	11.5920438170637	50.8968198599409	32
Keßlerstrasse	2	07745	11.592246148767	50.8966990897443	32
Schloßberggasse	5	07745	11.5945630320849	50.8956920495781	32
Geraer Strasse	71	07745	11.5934434286416	50.8966908773206	32
Geraer Strasse	73	07745	11.593844443455	50.8967503313198	32
Geraer Strasse	75	07745	11.5940735216512	50.8967743005783	32
Geraer Strasse	77	07745	11.5943260623652	50.8968037712038	32
Geraer Strasse	79	07745	11.5946560358518	50.8968289701988	32
Geraer Strasse	81	07745	11.5949544075149	50.8968119988229	32
Geraer Strasse	83	07745	11.5952241812838	50.896834335911	32
Geraer Strasse	85	07745	11.5954292776435	50.896860394861	32
Geraer Strasse	91	07745	11.5957493574398	50.8968874352584	32
Geraer Strasse	93	07745	11.5959402656608	50.8965321267324	32
Geraer Strasse	95	07745	11.5961236808986	50.896357814466	32
Hinterm Gut	3	07745	11.5929740419912	50.8960737499651	32
Ammerbacher Strasse	110	07745	11.55674702813	50.9045997319424	45
Ammerbacher Strasse	114	07745	11.5559905305254	50.9045984082127	45
Ammerbacher Strasse	116	07745	11.5557200326587	50.9045624941912	45
Ammerbacher Strasse	120	07745	11.5556005539148	50.9047540124832	45
Ammerbacher Strasse	124a	07745	11.5552968155276	50.9049115542384	45
Ammerbacher Strasse	124	07745	11.5555156852524	50.9048462218557	45
Ammerbacher Strasse	126	07745	11.5547978165824	50.9050393531974	45
Ammerbacher Strasse	131	07745	11.557788468813	50.9044002743259	45
Ammerbacher Strasse	133a	07745	11.557638325624	50.9042099300834	45
Ammerbacher Strasse	133	07745	11.5575197071697	50.9044185335161	45
Ammerbacher Strasse	135	07745	11.5571601583218	50.904432037326	45
Ammerbacher Strasse	137	07745	11.5570073744508	50.9043512926567	45
Ammerbacher Strasse	139	07745	11.5566937945298	50.9044948156207	45
Ammerbacher Strasse	141	07745	11.5564165338813	50.9045137418865	45
Ammerbacher Strasse	149	07745	11.5552265061656	50.9043233577835	45
Ammerbacher Strasse	151	07745	11.5550878704614	50.9043255473717	45
Ammerbacher Strasse	153	07745	11.554744335924	50.9043679366695	45
Ammerbacher Strasse	155	07745	11.5545817075969	50.9044154698794	45
Ammerbacher Strasse	143	07745	11.5561870108025	50.9041338865656	45
Waldstrasse	1	07745	11.5575605894416	50.9048418265141	45
Waldstrasse	2	07745	11.557274185067	50.9048881572851	45
Waldstrasse	3	07745	11.5572192411832	50.9046925091195	45
Waldstrasse	4	07745	11.5572259276677	50.9050404475478	45
Waldstrasse	5	07745	11.5569071359687	50.9047751547331	45
Waldstrasse	6	07745	11.5568383926477	50.9050800777326	45
Waldstrasse	8	07745	11.5567376090356	50.905141801397	45
Waldstrasse	10	07745	11.556494055207	50.9052267237973	45
Waldstrasse	12	07745	11.5560696297059	50.9053602643872	45
Waldstrasse	14	07745	11.5558475099194	50.9053810936828	45
Waldstrasse	16	07745	11.5557126832661	50.9055362276498	45
Waldstrasse	18	07745	11.5554546679599	50.9055029583056	45
Waldstrasse	7	07745	11.5567937254138	50.9049635559147	45
Waldstrasse	9	07745	11.5562458858974	50.9051880602494	45
Waldstrasse	11	07745	11.5560342890841	50.9052444939546	45
Waldstrasse	13	07745	11.555911449125	50.9052757459845	45
Waldstrasse	22a	07745	11.5542811061945	50.9055986207551	45
Waldstrasse	22	07745	11.5544648376458	50.9054261640067	45
Waldstrasse	23	07745	11.5538527795405	50.9057794120734	45
Waldstrasse	24	07745	11.554360640382	50.9052430816566	45
Coppanzer Weg	1	07745	11.55756407959	50.9051304268576	45
Coppanzer Weg	4	07745	11.5578095596215	50.904944270255	45
Coppanzer Weg	5	07745	11.5574534356005	50.9054068141445	45
Coppanzer Weg	3	07745	11.5574252675152	50.9052609360792	45
Coppanzer Weg	6	07745	11.5577366956398	50.9050318810586	45
Coppanzer Weg	7	07745	11.5572788489293	50.9057180291757	45
Coppanzer Weg	8	07745	11.5577040714137	50.9051352670549	45
Am Kaiserberg	7	07743	11.6199710868349	50.9621957350785	30
Am Kaiserberg	8	07743	11.6201420508435	50.9623149757207	30
Juri-Gagarin-Strasse	32	07743	11.6187645185578	50.9626940055674	30
Am Kaiserberg	9	07743	11.61909484098	50.9622249540882	30
Am Kaiserberg	1	07743	11.6188487906004	50.961737268394	30
Am Kaiserberg	2	07743	11.6190302025048	50.9618101554694	30
Am Kaiserberg	3	07743	11.6192283053712	50.9618885814566	30
Am Kaiserberg	4	07743	11.6194177336174	50.9619571705369	30
Am Kaiserberg	5	07743	11.6196071299769	50.9620306084053	30
Am Kaiserberg	6	07743	11.6197883762256	50.9621031852329	30
Juri-Gagarin-Strasse	1	07743	11.6185679115517	50.9606149001344	30
Juri-Gagarin-Strasse	2	07743	11.6197140551226	50.960664066729	30
Juri-Gagarin-Strasse	3	07743	11.618418279983	50.9605237402787	30
Juri-Gagarin-Strasse	4	07743	11.6198584205316	50.960752061652	30
Juri-Gagarin-Strasse	5	07743	11.6182740451006	50.9604358608383	30
Juri-Gagarin-Strasse	6	07743	11.6200063983019	50.960842234471	30
Juri-Gagarin-Strasse	8	07743	11.6203670260302	50.9611189796345	30
Juri-Gagarin-Strasse	10	07743	11.6205284829295	50.9612181844983	30
Juri-Gagarin-Strasse	12	07743	11.6206808903411	50.9613118315694	30
Juri-Gagarin-Strasse	14	07743	11.6191876209411	50.960906396424	30
Juri-Gagarin-Strasse	16	07743	11.6193341731078	50.9609950013714	30
Juri-Gagarin-Strasse	18	07743	11.6194739556005	50.9610795031132	30
Juri-Gagarin-Strasse	20	07743	11.6197593297283	50.9612859494952	30
Juri-Gagarin-Strasse	22	07743	11.6198954888464	50.961368137764	30
Juri-Gagarin-Strasse	24	07743	11.6200511241111	50.96146208379	30
Juri-Gagarin-Strasse	28	07743	11.6184474381549	50.9614651691403	30
Juri-Gagarin-Strasse	30	07743	11.6186030536349	50.9616479621999	30
Kreuzgasse	14	07743	11.6162565341949	50.9601098803449	30
Kreuzgasse	16	07743	11.6164600010425	50.9601460809085	30
Kreuzgasse	18	07743	11.6166652590471	50.9601825926093	30
Kreuzgasse	20	07743	11.6169011597718	50.9602245527226	30
Kreuzgasse	22	07743	11.6174277191956	50.9604043132213	30
Kreuzgasse	24	07743	11.6175675513482	50.9604908129995	30
Kreuzgasse	26	07743	11.6177229903371	50.960586954854	30
Kreuzgasse	28	07743	11.6179019411719	50.9607120610246	30
Kreuzgasse	30	07743	11.6180167209869	50.9607815431735	30
Kreuzgasse	32	07743	11.6181649976023	50.9608713058233	30
